UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,AIRCRAFT_TYPE,MONTH
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14122,13296,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10693,14570,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11764,14831,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10397,13303,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10397,13377,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10397,12197,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,10466,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,14570,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12892,14107,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11697,11259,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,15057,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14831,13232,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,11193,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,13930,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,12889,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,14570,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,12892,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13433,11637,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13433,10627,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,11540,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,13277,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10423,14952,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13232,14831,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13198,15016,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13198,14570,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12278,10868,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10562,11973,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13277,13303,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13277,13577,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13277,14100,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13277,10423,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10615,13303,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10615,14100,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11423,11775,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11775,13433,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11986,10590,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11986,11977,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,14570,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,12191,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12992,14783,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15057,14783,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13341,13930,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13204,11193,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13204,13204,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13296,14122,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14952,10590,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14952,11973,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13184,11433,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14730,11066,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14730,14570,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10627,10590,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10627,13433,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16218,11540,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16218,14679,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16218,10466,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11140,12206,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11973,10423,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11973,14952,614,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,13303,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,11995,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,10466,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,13158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,12892,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13256,13256,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,11066,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,11996,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,12892,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,11193,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,10792,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,11066,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,14512,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,14122,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,11433,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,11193,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,11540,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,11995,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,14869,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,14679,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,13342,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,14512,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11193,14576,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,15016,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,12954,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,11066,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,11618,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,13230,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,14492,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,13495,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,14122,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,10540,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10792,14107,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,13303,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,11618,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,11150,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,10781,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,14100,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,11252,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,14843,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,14986,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,12206,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,13256,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,11503,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,13487,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,11259,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,13495,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,14122,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,13232,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,15376,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15016,13341,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14108,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14108,10980,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,13303,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,14683,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,11618,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,11995,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,13061,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,12191,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,15249,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,10423,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,10615,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,11335,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,12206,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,16218,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14683,13256,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,10792,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,13303,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,14683,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,12266,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,11618,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,11540,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,10747,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,14679,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,13230,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,10466,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,14100,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,10540,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,14843,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,15376,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,11335,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,12206,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,16218,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14893,12892,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12266,10792,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12266,11150,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12266,12451,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12266,11259,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,10874,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15412,13244,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11042,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11433,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,10792,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11618,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11995,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11123,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11259,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,14492,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,14122,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11697,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,11973,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,10792,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,15016,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,10747,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,13061,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,14492,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,14122,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,10540,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,11973,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11618,13256,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10868,11146,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10868,11973,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10216,15043,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11150,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,11193,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,14683,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,12451,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,10466,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,16101,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,10136,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,11259,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,14107,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11540,16218,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,11193,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,10792,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,15412,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,10747,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11995,14107,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,13303,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,15295,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,14679,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,10466,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,11049,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,10693,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,15376,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,12055,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10747,11335,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,11433,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11898,14683,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13871,12278,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15295,14524,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,14683,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,12266,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,11540,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,10466,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,13256,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,14683,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,15412,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,10135,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13244,11973,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,11111,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,14492,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,12264,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,10693,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15304,11697,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,14679,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,11259,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11292,14107,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14869,11193,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,15016,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,16101,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,12191,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12889,14107,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13796,16218,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,11193,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,14683,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,10466,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14679,16218,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13230,10747,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,10158,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,14122,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11146,14574,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,10747,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,14122,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,12945,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10781,10615,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,11049,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11111,10216,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11503,12191,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,10868,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,12197,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12451,14685,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11996,15323,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",15323,11973,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,10185,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,14893,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,11540,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,11292,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,12889,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,14679,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,10466,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,10590,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,12206,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10466,16218,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,15016,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,12266,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,10693,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13487,12278,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11884,14057,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11603,11641,617,10
09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10590,10466,617,10
